datetime,date,open,high,low,close,volume,datetime,RSI_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,EMA_9,WMA_9,SMA_9,ATRr_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,VWAP_D,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,VWAP_CROSS,SUPERTREND_CROSS,MACD_CROSS,EMA_CROSS,RSI_CROSS
2022-12-26 11:45:00,2022-12-26 11:45:00+05:30,18130.0,18132.0,18122.85,18127.3,24150,2022-12-26 11:45:00,68.34421436387257,100.0,94.71029420339504,18111.11171478123,18114.89,18107.36666666667,17.483456945716828,18.37462936918746,2.28176289212972,16.09286647705774,18067.618775254894,18099.155675744612,1,18099.155675744612,,0,1,0,0,1
2022-12-26 11:50:00,2022-12-26 11:50:00+05:30,18127.3,18135.0,18124.0,18127.0,22800,2022-12-26 11:50:00,68.15907968474708,99.38646651628285,99.22317727365021,18114.289371824983,18118.816666666666,18111.76111111111,17.020352878165586,18.67796804615864,2.068081255280717,16.609886790877923,18068.64596386357,18102.12629349538,1,18102.12629349538,,0,1,0,0,1
2022-12-26 11:55:00,2022-12-26 11:55:00+05:30,18126.7,18127.0,18118.1,18120.0,34000,2022-12-26 11:55:00,63.815257707728684,84.37757370390715,94.58801340673,18115.431497459987,18120.464444444442,18115.35,16.440327672582388,18.144367658642295,1.2275846942114974,16.916782964430798,18069.94457602918,18102.12629349538,1,18102.12629349538,,0,1,0,0,1
2022-12-26 12:00:00,2022-12-26 12:00:00+05:30,18119.95,18129.05,18118.15,18122.25,15000,2022-12-26 12:00:00,64.59628515451867,71.95699385683484,85.24034469234162,18116.79519796799,18121.844444444443,18119.005555555555,16.044589981683462,17.699018435843755,0.6257883771303625,17.073230058713392,18070.512989803305,18102.12629349538,1,18102.12629349538,,0,1,0,0,1
2022-12-26 12:05:00,2022-12-26 12:05:00+05:30,18122.25,18129.95,18119.7,18127.0,14450,2022-12-26 12:05:00,66.25236012388385,65.6381545114783,73.99090735740678,18118.836158374394,18123.443333333333,18120.772222222222,15.63069069727747,17.5273172677189,0.36326976720440385,17.164047500514496,18071.073641757725,18102.12629349538,1,18102.12629349538,,0,1,0,0,1
2022-12-26 12:10:00,2022-12-26 12:10:00+05:30,18126.1,18129.0,18123.5,18127.25,13200,2022-12-26 12:10:00,66.34159933395124,74.01041186659761,70.53518674497026,18120.518926699515,18124.73888888889,18123.449999999997,14.907069933186177,17.21299507311778,0.03915805808262718,17.173837015035154,18071.58543049056,18103.503342927954,1,18103.503342927954,,0,1,0,0,1
2022-12-26 12:15:00,2022-12-26 12:15:00+05:30,18127.2,18133.9,18125.0,18130.0,12700,2022-12-26 12:15:00,67.36392120683153,83.15580345301673,74.2681232770309,18122.415141359612,18126.048888888887,18125.066666666666,14.477993509387243,16.989944976798142,-0.1471136305896117,17.137058607387754,18072.095821217576,18107.41000822396,1,18107.41000822396,,0,1,-1,0,1
2022-12-26 12:20:00,2022-12-26 12:20:00+05:30,18130.0,18130.0,18112.0,18115.35,21300,2022-12-26 12:20:00,57.36739869265299,56.75484294875711,71.30701942279049,18121.002113087692,18124.105555555554,18124.794444444444,14.729565401573883,15.452912052594911,-1.3473172438342758,16.800229296429187,18072.779142503012,18107.41000822396,1,18107.41000822396,,0,1,0,1,1
2022-12-26 12:25:00,2022-12-26 12:25:00+05:30,18115.35,18115.35,18103.85,18106.2,23000,2022-12-26 12:25:00,52.16101930829439,30.05814507268015,56.656263824818005,18118.041690470156,18120.386666666665,18122.483333333334,14.498882158604308,13.342667886310664,-2.7660491280948207,16.108717014405485,18073.33050480285,18133.48652457015,-1,,18133.48652457015,0,-1,0,0,1
2022-12-26 12:30:00,2022-12-26 12:30:00+05:30,18105.0,18105.65,18091.95,18100.0,31150,2022-12-26 12:30:00,48.92118429200229,0.0,28.93766267381243,18114.433352376123,18115.89,18119.449999999997,14.481104861561143,11.042702594932052,-4.052811535578748,15.0955141305108,18073.86071158338,18123.345592488706,-1,,18123.345592488706,0,-1,0,0,0
2022-12-26 12:35:00,2022-12-26 12:35:00+05:30,18100.0,18110.0,18095.0,18109.2,20450,2022-12-26 12:35:00,53.53329307232014,7.915189276599038,12.657778116426407,18113.386681900898,18113.84,18117.472222222223,14.518168800021062,9.848795855588833,-4.197374619937575,14.046170475526408,18074.270596095997,18123.345592488706,-1,,18123.345592488706,0,-1,0,0,1
2022-12-26 12:40:00,2022-12-26 12:40:00+05:30,18109.2,18115.0,18101.7,18104.25,27200,2022-12-26 12:40:00,50.87172695872134,11.262663313865682,6.392617530154916,18111.55934552072,18111.195555555558,18115.722222222223,14.431156742876645,8.406290052909753,-4.511904338093325,12.918194391003079,18074.838242955873,18123.345592488706,-1,,18123.345592488706,0,-1,0,0,1
2022-12-26 12:45:00,2022-12-26 12:45:00+05:30,18104.25,18104.25,18095.9,18098.45,23200,2022-12-26 12:45:00,47.86861424757246,11.262663313865682,10.146838634776811,18108.937476416577,18107.741111111114,18113.07777777778,13.996788404099622,6.717645449069096,-4.960439153547187,11.678084602616282,18075.19841526791,18123.345592488706,-1,,18123.345592488706,0,-1,0,0,0
2022-12-26 12:50:00,2022-12-26 12:50:00+05:30,18098.45,18105.0,18092.65,18102.25,23900,2022-12-26 12:50:00,49.95316307320178,6.741023455092756,9.75545002760805,18107.599981133262,18105.575555555555,18110.32777777778,13.879160660949541,5.621212834099424,-4.845497414813487,10.46671024891291,18075.56504552211,18123.138281076783,-1,,18123.138281076783,0,-1,0,0,0
2022-12-26 12:55:00,2022-12-26 12:55:00+05:30,18102.25,18115.0,18101.7,18108.65,18000,2022-12-26 12:55:00,53.337414799270725,12.377737202365134,10.127141323774532,18107.80998490661,18105.239999999998,18108.26111111111,13.837792042310234,5.208666337082832,-4.206435129464063,9.415101466546895,18075.927613928703,18123.138281076783,-1,,18123.138281076783,0,-1,0,1,1
2022-12-26 13:00:00,2022-12-26 13:00:00+05:30,18108.65,18129.0,18105.05,18126.5,30900,2022-12-26 13:00:00,61.21499459340388,35.19755459691798,18.1054384181253,18111.54798792529,18108.887777777778,18107.872222222224,14.560092610716719,6.2500197501103685,-2.532065373149223,8.782085123259591,18076.749676886084,18089.062181249712,1,18089.062181249712,,0,1,0,0,1
2022-12-26 13:05:00,2022-12-26 13:05:00+05:30,18125.0,18130.0,18112.65,18118.85,26750,2022-12-26 13:05:00,56.79008471735015,47.05805322327263,31.544448340851925,18113.00839034023,18111.083333333332,18108.261111111107,14.759371709951141,6.384413224703167,-1.9181375188451408,8.302550743548307,18077.44207217867,18092.39972678547,1,18092.39972678547,,0,1,0,0,1
2022-12-26 13:10:00,2022-12-26 13:10:00+05:30,18118.85,18122.5,18112.0,18115.4,36550,2022-12-26 13:10:00,54.863995544292095,50.03466077499659,44.096756198395745,18113.486712272184,18112.51111111111,18109.283333333336,14.455130873526052,6.141736736422899,-1.7286512057003272,7.870387942123227,18078.271606922244,18092.39972678547,1,18092.39972678547,,0,1,0,0,1
2022-12-26 13:15:00,2022-12-26 13:15:00+05:30,18115.9,18122.25,18108.35,18111.95,32050,2022-12-26 13:15:00,52.93070882861542,35.87007955535434,44.320931184541195,18113.17936981775,18113.044444444444,18110.61111111111,14.415478668274295,5.606400607583055,-1.8111898676321374,7.417590475215192,18078.925995205198,18092.39972678547,1,18092.39972678547,,0,1,0,1,1
2022-12-26 13:20:00,2022-12-26 13:20:00+05:30,18111.95,18115.5,18099.0,18101.55,15250,2022-12-26 13:20:00,47.49725172003959,20.61603151117357,35.50692394717484,18110.8534958542,18111.23222222222,18109.76111111111,14.564373049111849,4.293457479776407,-2.4993063963510282,6.792763876127435,18079.153133513704,18092.39972678547,1,18092.39972678547,,0,1,0,0,0
2022-12-26 13:25:00,2022-12-26 13:25:00+05:30,18101.0,18108.95,18098.0,18107.95,23500,2022-12-26 13:25:00,50.84149972175518,16.781568212156316,24.42255975956142,18110.272796683363,18110.87,18110.17222222222,14.306203545603907,3.72641135422964,-2.453082017518237,6.179493371747877,18079.490593476487,18092.39972678547,1,18092.39972678547,,0,1,0,0,1
2022-12-26 13:30:00,2022-12-26 13:30:00+05:30,18108.8,18126.95,18108.25,18126.95,38200,2022-12-26 13:30:00,59.158654610692786,36.462876414615835,24.620158712648585,18113.608237346692,18114.225555555557,18113.338888888888,14.64147472091792,4.755347736161639,-1.1393165084689905,5.894664244630629,18080.348440734284,18092.39972678547,1,18092.39972678547,,0,1,0,1,1
2022-12-26 13:35:00,2022-12-26 13:35:00+05:30,18124.45,18149.0,18121.5,18144.05,87350,2022-12-26 13:35:00,64.91247262518296,69.79620974794916,41.01355145824045,18119.696589877356,18120.367777777778,18117.98333333333,15.559940812280942,6.8714050412527286,0.7813926372976789,6.09001240395505,18082.975317404605,18102.469939420673,1,18102.469939420673,,0,1,1,0,1
2022-12-26 13:40:00,2022-12-26 13:40:00+05:30,18145.15,18148.9,18122.35,18130.5,25350,2022-12-26 13:40:00,57.94607908703105,81.66929359313521,62.64279325190008,18121.857271901885,18122.87111111111,18120.41111111111,16.344945039975382,7.370066405168473,1.0240432009707385,6.346023204197734,18083.638064750663,18102.469939420673,1,18102.469939420673,,0,1,0,0,1
2022-12-26 13:45:00,2022-12-26 13:45:00+05:30,18130.5,18139.95,18122.5,18125.2,12950,2022-12-26 13:45:00,55.43983680240084,68.53513094383821,73.33354476164088,18122.52581752151,18123.82888888889,18120.266666666666,16.423877537120052,7.253974124418164,0.7263607361763436,6.527613388241821,18083.938986464094,18102.469939420673,1,18102.469939420673,,0,1,0,0,1
2022-12-26 13:50:00,2022-12-26 13:50:00+05:30,18125.2,18138.9,18117.5,18118.45,11650,2022-12-26 13:50:00,52.335235957454756,44.46186626685733,64.88876360127693,18121.71065401721,18123.46555555556,18120.222222222223,16.7793148558973,6.54189072355075,0.011421868247143863,6.5304688553036065,18084.18113248188,18102.469939420673,1,18102.469939420673,,0,1,0,1,1
2022-12-26 13:55:00,2022-12-26 13:55:00+05:30,18119.0,18123.3,18110.15,18119.0,49450,2022-12-26 13:55:00,52.56831113126926,34.16863296048081,49.05521005705879,18121.168523213768,18123.221111111114,18120.622222222224,16.520078080475905,5.953313805795915,-0.46172403960615416,6.415037845402069,18084.995349105502,18102.469939420673,1,18102.469939420673,,0,1,-1,0,1
2022-12-26 14:00:00,2022-12-26 14:00:00+05:30,18119.4,18135.0,18117.85,18131.0,24300,2022-12-26 14:00:00,57.45636923847288,38.02834557826426,38.88628160186747,18123.134818571016,18125.29666666667,18122.738888888893,16.56507250329916,6.381598969310289,-0.02675110087342425,6.4083500701837135,18085.505302456622,18102.469939420673,1,18102.469939420673,,0,1,0,1,1
2022-12-26 14:05:00,2022-12-26 14:05:00+05:30,18131.0,18134.85,18117.95,18134.85,38400,2022-12-26 14:05:00,58.91912436941135,50.630135027883256,40.942371188876116,18125.477854856814,18127.71888888889,18126.438888888886,16.588995895920494,6.951547755888896,0.4345581485641459,6.51698960732475,18086.310249770213,18102.469939420673,1,18102.469939420673,,0,1,1,0,1
2022-12-26 14:10:00,2022-12-26 14:10:00+05:30,18133.0,18140.0,18128.3,18140.0,19800,2022-12-26 14:10:00,60.85783548479859,66.49657048431612,51.71835036348789,18128.382283885454,18130.431111111113,18130.0,16.239781903354793,7.729695121375698,0.9701644112407584,6.75953071013494,18086.778569788527,18102.469939420673,1,18102.469939420673,,0,1,0,0,1
2022-12-26 14:15:00,2022-12-26 14:15:00+05:30,18140.0,18143.5,18126.9,18137.3,22150,2022-12-26 14:15:00,59.278367378265,69.98393775098498,62.37021442106146,18130.165827108365,18131.891111111112,18131.15,16.265511767400774,8.035882429136109,1.021081375200935,7.014801053935174,18087.290058919396,18102.469939420673,1,18102.469939420673,,0,1,0,0,1
2022-12-26 14:20:00,2022-12-26 14:20:00+05:30,18137.3,18150.0,18137.3,18149.95,33950,2022-12-26 14:20:00,63.99343087264489,79.6963353731036,72.05894786946824,18134.122661686695,18135.65111111111,18131.805555555555,16.010832355443625,9.193312571347633,1.7428092139299665,7.4505033574176665,18088.208419514303,18111.560281517584,1,18111.560281517584,,0,1,0,0,1
2022-12-26 14:25:00,2022-12-26 14:25:00+05:30,18147.6,18150.0,18136.2,18150.0,28800,2022-12-26 14:25:00,64.01116844878699,85.731923401078,78.47073217505555,18137.298129349358,18139.289999999997,18133.972222222223,15.852915758626171,9.999352567996539,2.0390793684630975,7.960273199533441,18088.960545141825,18111.651669872215,1,18111.651669872215,,0,1,0,0,1
2022-12-26 14:30:00,2022-12-26 14:30:00+05:30,18150.0,18176.85,18147.15,18174.65,89200,2022-12-26 14:30:00,71.47238436646069,96.51579512188594,87.31468463202252,18144.768503479485,18147.425555555557,18139.466666666667,16.84199320443839,12.483294416448189,3.6184169735317973,8.864877442916391,18091.984148695785,18126.558574176186,1,18126.558574176186,,0,1,0,0,1
2022-12-26 14:35:00,2022-12-26 14:35:00+05:30,18174.4,18190.0,18166.25,18189.4,100800,2022-12-26 14:35:00,74.83446284259472,98.2748727271292,93.50753041669775,18153.69480278359,18157.41222222222,18147.35,17.33542226126422,15.463781113481673,5.279122936452225,10.184658177029448,18095.79172356562,18140.960920722446,1,18140.960920722446,,0,1,0,0,1
2022-12-26 14:40:00,2022-12-26 14:40:00+05:30,18188.2,18198.0,18179.65,18185.0,99550,2022-12-26 14:40:00,72.10454030570601,95.9555313451063,96.91539973137382,18159.955842226875,18164.942222222224,18154.683333333334,17.407892099745244,17.271697686788684,5.669631607807389,11.602066078981295,18099.47574712644,18151.727217762098,1,18151.727217762098,,0,1,0,0,1
2022-12-26 14:45:00,2022-12-26 14:45:00+05:30,18184.45,18202.85,18171.0,18197.75,63400,2022-12-26 14:45:00,74.95557165619472,95.9555313451063,96.72864513911395,18167.5146737815,18173.555555555555,18162.1,18.43947123547763,19.5084220939425,6.3250848119689635,13.183337281973536,18101.74600980508,18151.727217762098,1,18151.727217762098,,0,1,0,0,1
2022-12-26 14:50:00,2022-12-26 14:50:00+05:30,18197.75,18204.8,18190.45,18201.4,53200,2022-12-26 14:50:00,75.72059360916349,95.9555313451063,95.9555313451063,18174.291739025204,18181.415555555555,18169.494444444445,18.14736614722912,21.329691391925735,6.517083287961757,14.812608103963978,18103.736574733895,18158.46948651909,1,18158.46948651909,,0,1,0,0,1
2022-12-26 14:55:00,2022-12-26 14:55:00+05:30,18201.35,18213.2,18195.0,18209.6,62150,2022-12-26 14:55:00,77.391457278402,100.0,97.3036875634042,18181.353391220164,18189.43666666667,18177.227777777778,18.15112570814138,23.167669430040405,6.684049060861142,16.483620369179263,18106.12593937114,18165.338131302076,1,18165.338131302076,,0,1,0,0,1
2022-12-26 15:00:00,2022-12-26 15:00:00+05:30,18209.1,18210.0,18177.0,18180.1,60350,2022-12-26 15:00:00,61.10067893706387,78.12420949815845,91.35991361442159,18181.10271297613,18190.01111111111,18181.983333333334,19.21175958613129,21.99038533534258,4.405411972930654,17.584973362411926,18107.96639446774,18165.338131302076,1,18165.338131302076,,0,1,0,1,1
2022-12-26 15:05:00,2022-12-26 15:05:00+05:30,18180.0,18180.5,18145.2,18145.2,94800,2022-12-26 15:05:00,48.17956915486713,44.79087616482511,74.30502855432786,18173.922170380905,18182.654444444444,18181.455555555556,20.360919615693295,18.033363490943884,0.3587121028255673,17.674651388118317,18109.61750195493,18209.495454553573,-1,,18209.495454553573,0,-1,0,0,0
2022-12-26 15:10:00,2022-12-26 15:10:00+05:30,18145.95,18146.95,18108.05,18114.35,116450,2022-12-26 15:10:00,40.10581453162004,11.457542831491777,44.790876164825114,18162.007736304724,18169.233333333334,18177.494444444445,21.685139643143884,12.266655624356645,-4.32639661100934,16.593052235365985,18110.15404059366,18178.596103903066,-1,,18178.596103903066,0,-1,-1,0,0
2022-12-26 15:15:00,2022-12-26 15:15:00+05:30,18114.5,18134.95,18110.0,18123.6,148100,2022-12-26 15:15:00,43.18036966898311,2.7486497132808783,19.66568956986593,18154.32618904378,18158.454444444447,18171.82222222222,21.918343954347943,8.346680451108114,-6.597097427406299,14.943777878514412,18110.76492497712,18173.400231916912,-1,,18173.400231916912,0,-1,0,0,0
2022-12-26 15:20:00,2022-12-26 15:20:00+05:30,18121.6,18128.9,18118.0,18119.65,107400,2022-12-26 15:20:00,42.18452672606248,4.60701667109321,6.271069738621964,18147.390951235022,18148.02,18164.07222222222,21.131319386180333,4.865256250403036,-8.062817302489101,12.928073552892137,18111.149917853087,18170.21448450021,-1,,18170.21448450021,0,-1,0,0,0
2022-12-26 15:25:00,2022-12-26 15:25:00+05:30,18119.0,18130.0,18118.9,18128.0,80650,2022-12-26 15:25:00,45.06855542306624,9.043702864355025,5.466456416243048,18143.51276098802,18140.805555555555,18157.73888888889,20.414796572881635,2.748297047568485,-8.143821204258924,10.892118251827409,18111.507568636454,18167.705272428753,-1,,18167.705272428753,0,-1,0,0,0
2022-12-27 09:15:00,2022-12-27 09:15:00+05:30,18182.75,18227.0,18175.05,18224.2,192050,2022-12-27 09:15:00,66.0689086800642,29.50603753700106,14.385585690816441,18159.650208790415,18154.097777777777,18160.67777777778,26.028025389104393,8.732465227138164,-1.7277224197513963,10.46018764688956,18208.75,18135.663337918213,1,18135.663337918213,,0,1,0,1,1
2022-12-27 09:20:00,2022-12-27 09:20:00+05:30,18222.6,18245.75,18220.0,18230.9,105900,2022-12-27 09:20:00,67.01473198623006,51.70422020729141,30.08465353621584,18173.900167032334,18168.142222222225,18163.955555555556,26.00816643273979,13.855873741307732,2.716548875534537,11.139324865773196,18217.09072831012,18169.49357535847,1,18169.49357535847,,0,1,1,0,1
2022-12-27 09:25:00,2022-12-27 09:25:00+05:30,18230.9,18231.8,18165.15,18181.1,99250,2022-12-27 09:25:00,54.789692517994816,60.39490861421857,47.20172211950369,18175.34013362587,18171.571111111112,18160.78888888889,28.911154544686802,13.739388973306632,2.080051286026748,11.659337687279884,18210.991951997315,18169.49357535847,1,18169.49357535847,,-1,1,0,0,1
2022-12-27 09:30:00,2022-12-27 09:30:00+05:30,18180.0,18183.25,18126.7,18142.75,175000,2022-12-27 09:30:00,47.58996472942778,43.87474822600293,51.991292349170976,18168.822106900694,18167.963333333333,18156.63888888889,30.88535779149484,10.432292485857033,-0.9816361611382813,11.413928646995315,18192.613602469995,18234.02053647133,-1,,18234.02053647133,0,-1,-1,1,0
2022-12-27 09:35:00,2022-12-27 09:35:00+05:30,18142.75,18142.75,18102.0,18131.4,169850,2022-12-27 09:35:00,45.676902761471176,24.798746801298595,43.02280121384004,18161.337685520557,18162.915555555555,18155.105555555558,31.589975092102353,6.816962844859518,-3.677572641708638,10.494535486568155,18177.225069065425,18201.771174118283,-1,,18201.771174118283,0,-1,0,0,0
2022-12-27 09:40:00,2022-12-27 09:40:00+05:30,18133.8,18160.25,18107.0,18107.1,88800,2022-12-27 09:40:00,41.80244905024748,13.18816203730278,27.28721902153478,18150.490148416444,18153.314444444444,18154.300000000003,33.13711972838076,1.968291897126619,-6.8209948715532285,8.789286768679847,18171.62017512186,18201.771174118283,-1,,18201.771174118283,0,-1,0,0,0
2022-12-27 09:45:00,2022-12-27 09:45:00+05:30,18106.05,18122.0,18082.35,18087.9,108950,2022-12-27 09:45:00,38.98841681713126,6.497338039591509,14.82808229273097,18137.972118733156,18140.03444444444,18150.333333333332,33.60232546206795,-3.3845789809784037,-9.7390925997266,6.354513618748197,18163.017842448746,18184.87627078078,-1,,18184.87627078078,0,-1,0,0,-1
2022-12-27 09:50:00,2022-12-27 09:50:00+05:30,18087.25,18105.0,18080.3,18093.2,67050,2022-12-27 09:50:00,40.18541572565695,2.940450541383393,7.541983539425903,18129.017694986527,18128.60777777778,18147.394444444442,32.9664450719203,-7.117060962616961,-10.777259665092126,3.660198702475166,18158.34398702223,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,0
2022-12-27 09:55:00,2022-12-27 09:55:00+05:30,18093.25,18118.25,18081.0,18118.25,54200,2022-12-27 09:55:00,45.61625687159082,9.306537939758305,6.248108840244412,18126.864155989224,18122.778888888886,18146.31111111111,33.27241328106885,-7.961973501362081,-9.297737763069797,1.3357642617077163,18155.66166533151,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,0
2022-12-27 10:00:00,2022-12-27 10:00:00+05:30,18118.25,18120.35,18092.1,18098.6,36750,2022-12-27 10:00:00,42.36669990005463,13.324527297902904,8.523838593014878,18121.21132479138,18113.236666666668,18132.355555555554,32.91366947527822,-10.10072864139147,-9.14919432247935,-0.9515343189121208,18153.92163645473,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,0
2022-12-27 10:05:00,2022-12-27 10:05:00+05:30,18097.25,18119.9,18095.25,18119.05,40550,2022-12-27 10:05:00,46.627921020789636,20.986975079878952,14.539346772513397,18120.779059833105,18110.575555555555,18119.92777777778,32.32340736990131,-10.029944450343464,-7.262728105145075,-2.7672163451983893,18152.40694206527,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,0
2022-12-27 10:10:00,2022-12-27 10:10:00+05:30,18119.85,18134.0,18102.0,18118.1,50700,2022-12-27 10:10:00,46.45608343908115,21.985829861445456,18.76577741307578,18120.243247866485,18110.210000000003,18112.927777777775,32.30030684347979,-9.935968865331233,-5.735002016106275,-4.200966849224958,18150.94128295698,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,0
2022-12-27 10:15:00,2022-12-27 10:15:00+05:30,18117.95,18124.8,18105.4,18116.75,36900,2022-12-27 10:15:00,46.195547842644864,26.539702319631758,23.170835753652067,18119.54459829319,18110.97444444444,18110.038888888885,31.378856354659646,-9.85680316350772,-4.524669051426209,-5.332134112081511,18149.879046861617,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,0
2022-12-27 10:20:00,2022-12-27 10:20:00+05:30,18113.2,18128.0,18113.2,18119.9,44650,2022-12-27 10:20:00,46.943246526480756,26.914737358176286,25.146756513084508,18119.615678634553,18112.946666666667,18108.76111111111,30.19465232932676,-9.431168460785557,-3.279227478963236,-6.151940981822321,18148.841955900098,18170.593946383528,-1,,18170.593946383528,0,-1,0,1,0
2022-12-27 10:25:00,2022-12-27 10:25:00+05:30,18118.9,18149.0,18116.95,18148.7,46600,2022-12-27 10:25:00,53.32912905609376,35.08925188799537,29.514563855267813,18125.432542907645,18120.934444444447,18113.38333333333,30.327177162946224,-6.692780377903546,-0.4326715168649793,-6.2601088610385665,18148.466053623848,18170.593946383528,-1,,18170.593946383528,1,-1,0,0,1
2022-12-27 10:30:00,2022-12-27 10:30:00+05:30,18148.7,18152.0,18133.0,18150.7,35450,2022-12-27 10:30:00,53.7454772155113,57.64791539073423,39.88396821230197,18130.486034326117,18128.39777777778,18120.36111111111,29.51809307987864,-4.311504468205385,1.5588835142665456,-5.8703879824719305,18148.381331090823,18170.593946383528,-1,,18170.593946383528,0,-1,1,0,1
2022-12-27 10:35:00,2022-12-27 10:35:00+05:30,18150.65,18158.0,18142.75,18154.55,34300,2022-12-27 10:35:00,54.5853663748195,81.52010519835675,58.08575749236212,18135.298827460894,18135.235555555555,18127.177777777775,28.498943574173023,-2.089575998004875,3.024649587573644,-5.114225585578519,18148.465052212887,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 10:40:00,2022-12-27 10:40:00+05:30,18154.55,18154.55,18137.9,18146.75,24650,2022-12-27 10:40:00,52.505243432407816,93.35161555059663,77.50654537989588,18137.589061968716,18139.15,18130.344444444443,27.652590461731936,-0.9471582393271092,3.3336538770011277,-4.280812116328237,18148.42899133371,18170.593946383528,-1,,18170.593946383528,-1,-1,0,0,1
2022-12-27 10:45:00,2022-12-27 10:45:00+05:30,18146.75,18153.65,18134.8,18150.35,23700,2022-12-27 10:45:00,53.3881239606749,92.99571294494835,89.28914456463393,18140.141249574976,18143.15111111111,18136.094444444447,27.02383400017981,0.24587172247993294,3.621347071046536,-3.375475348566603,18148.393286537077,18170.593946383528,-1,,18170.593946383528,1,-1,0,0,1
2022-12-27 10:50:00,2022-12-27 10:50:00+05:30,18150.35,18165.25,18147.45,18165.0,36250,2022-12-27 10:50:00,56.89935830648179,92.99571294494835,93.11434714683112,18145.11299965998,18148.93222222222,18141.199999999997,26.36498871445263,2.346440818229894,4.5775329334371975,-2.231092115207304,18148.66031905134,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 10:55:00,2022-12-27 10:55:00+05:30,18165.6,18168.8,18154.5,18161.95,42600,2022-12-27 10:55:00,55.954332110115665,95.55658306020742,93.84933631670138,18148.480399727985,18153.082222222223,18146.072222222225,25.50320380627739,3.7221409266567207,4.76258643349122,-1.040445506834499,18149.028591949278,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 11:00:00,2022-12-27 11:00:00+05:30,18161.3,18165.0,18152.0,18164.2,34950,2022-12-27 11:00:00,56.52793862487724,97.26337411335855,95.27189003950478,18151.62431978239,18156.707777777778,18151.344444444447,24.61011782011472,4.937038266001764,4.78198701826901,0.15505124773275347,18149.28514782777,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 11:05:00,2022-12-27 11:05:00+05:30,18164.2,18174.15,18162.2,18169.95,53000,2022-12-27 11:05:00,58.03211234260015,97.26337411335855,96.69444376230818,18155.289455825914,18160.42888888889,18156.905555555553,23.70582369010658,6.291307825133117,4.90900526192029,1.3823025632128263,18149.929627260055,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 11:10:00,2022-12-27 11:10:00+05:30,18169.95,18173.05,18152.2,18158.6,49750,2022-12-27 11:10:00,54.056121767715595,87.95116437171491,94.15930419947735,18155.951564660732,18160.76777777778,18158.00555555556,23.50183628367029,6.375236307929299,3.994346995773178,2.380889312156121,18150.271575304454,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 11:15:00,2022-12-27 11:15:00+05:30,18158.6,18167.0,18139.5,18165.3,97100,2022-12-27 11:15:00,55.97369868540654,83.00631845188705,89.40695231232019,18157.821251728587,18162.226666666666,18159.627777777776,23.787419406265272,6.902812910600915,3.6175388787558345,3.28527403184508,18150.659935961576,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 11:20:00,2022-12-27 11:20:00+05:30,18166.0,18175.0,18156.2,18158.05,54150,2022-12-27 11:20:00,53.37753801253697,69.89842066031427,80.28530116130541,18157.86700138287,18161.911111111112,18160.016666666666,23.431175162960557,6.65914428978067,2.6990962063484716,3.9600480834321985,18151.033030613944,18170.593946383528,-1,,18170.593946383528,0,-1,0,0,1
2022-12-27 11:25:00,2022-12-27 11:25:00+05:30,18158.05,18162.0,18150.4,18154.35,23450,2022-12-27 11:25:00,52.0506862017632,63.11506040977428,72.00659984065855,18157.1636011063,18160.777777777777,18160.86111111111,22.586091222748983,6.0971914468027535,1.709714690696444,4.3874767561063095,18151.091449271393,18170.593946383528,-1,,18170.593946383528,0,-1,0,1,1
2022-12-27 11:30:00,2022-12-27 11:30:00+05:30,18154.35,18157.85,18148.0,18148.8,14250,2022-12-27 11:30:00,50.04127778921068,35.57849256302952,56.19732454437269,18155.490880885038,18158.365555555556,18160.68888888889,21.676370421123952,5.144696296927577,0.6057756326570143,4.538920664270563,18151.094999004054,18170.593946383528,-1,,18170.593946383528,-1,-1,0,0,1
2022-12-27 11:35:00,2022-12-27 11:35:00+05:30,18147.55,18157.55,18144.0,18145.2,27200,2022-12-27 11:35:00,48.72724024812991,15.35305702126898,38.015536664690934,18153.43270470803,18155.26777777778,18158.48888888889,21.095915391043615,4.052630908317951,-0.3890318047620891,4.44166271308004,18151.063280246253,18170.593946383528,-1,,18170.593946383528,0,-1,-1,0,0
